"player_id","team_id","general_position","minutes_played","action_type","goals_added_raw","goals_added_above_avg","count_actions","Date"
"KAqBw4mQbg","Z2vQ1xlqrA","GK",98,"Shotstopping",-0.5656,-0.5504,7,2014-09-03
"KAqBw4mQbg","Z2vQ1xlqrA","GK",98,"Sweeping",0.0018,8e-04,1,2014-09-03
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Claiming",0.0023,0.0044,2,2014-09-03
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Fielding",-0.0018,0.0043,13,2014-09-03
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Handling",0.0132,0.0156,3,2014-09-03
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Passing",0.069,0.0043,34,2014-09-03
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Shotstopping",0.2554,0.2847,3,2014-09-03
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Sweeping",0.0814,0.0812,5,2014-09-03
"eV5DNdnQKn","4wM42l4qjB","GK",96,"Claiming",0,0.0021,0,2014-09-04
"eV5DNdnQKn","4wM42l4qjB","GK",96,"Fielding",0.0025,0.0086,17,2014-09-04
"eV5DNdnQKn","4wM42l4qjB","GK",96,"Handling",0,0.0023,0,2014-09-04
"eV5DNdnQKn","4wM42l4qjB","GK",96,"Passing",0.0828,0.0181,27,2014-09-04
"eV5DNdnQKn","4wM42l4qjB","GK",96,"Shotstopping",-1.7539,-1.7274,4,2014-09-04
"eV5DNdnQKn","4wM42l4qjB","GK",96,"Sweeping",0.009,0.0079,4,2014-09-04
"XVqKneW501","jYQJ19EqGR","GK",96,"Claiming",0.0083,0.0104,1,2014-09-04
"XVqKneW501","jYQJ19EqGR","GK",96,"Fielding",-0.0089,-0.0028,14,2014-09-04
"XVqKneW501","jYQJ19EqGR","GK",96,"Handling",-0.0128,-0.0105,3,2014-09-04
"XVqKneW501","jYQJ19EqGR","GK",96,"Passing",0.0338,-0.0309,29,2014-09-04
"XVqKneW501","jYQJ19EqGR","GK",96,"Shotstopping",-0.4492,-0.4227,5,2014-09-04
"XVqKneW501","jYQJ19EqGR","GK",96,"Sweeping",0.0083,0.0073,1,2014-09-04
"2lqRRj84qr","kRQabn8MKZ","GK",97,"Claiming",0.0144,0.0166,2,2014-09-06
"2lqRRj84qr","kRQabn8MKZ","GK",97,"Fielding",-4e-04,0.0058,6,2014-09-06
"2lqRRj84qr","kRQabn8MKZ","GK",97,"Handling",0.0228,0.0254,5,2014-09-06
"2lqRRj84qr","kRQabn8MKZ","GK",97,"Passing",0.0697,0.0051,21,2014-09-06
"2lqRRj84qr","kRQabn8MKZ","GK",97,"Shotstopping",-0.1396,-0.1143,7,2014-09-06
"2lqRRj84qr","kRQabn8MKZ","GK",97,"Sweeping",-0.0014,-0.0024,1,2014-09-06
"315VedN9M9","pzeQZ6xQKw","GK",1,"Claiming",0,0,0,2014-09-06
"315VedN9M9","pzeQZ6xQKw","GK",1,"Fielding",-0.25,-0.0025,1,2014-09-06
"315VedN9M9","pzeQZ6xQKw","GK",1,"Handling",0,0,0,2014-09-06
"315VedN9M9","pzeQZ6xQKw","GK",1,"Passing",0,-7e-04,0,2014-09-06
"315VedN9M9","pzeQZ6xQKw","GK",1,"Shotstopping",0,3e-04,0,2014-09-06
"315VedN9M9","pzeQZ6xQKw","GK",1,"Sweeping",-0.1691,-0.0018,1,2014-09-06
"eV5D0gka5K","kaDQ0wRqEv","GK",96,"Claiming",0.0109,0.013,2,2014-09-06
"eV5D0gka5K","kaDQ0wRqEv","GK",96,"Fielding",-0.0039,0.0022,9,2014-09-06
"eV5D0gka5K","kaDQ0wRqEv","GK",96,"Handling",0.0518,0.0541,5,2014-09-06
"eV5D0gka5K","kaDQ0wRqEv","GK",96,"Passing",0.0613,-0.0034,14,2014-09-06
"eV5D0gka5K","kaDQ0wRqEv","GK",96,"Shotstopping",0.4328,0.4593,5,2014-09-06
"eV5D0gka5K","kaDQ0wRqEv","GK",96,"Sweeping",-0.0085,-0.0096,1,2014-09-06
"KAqBw4mQbg","Z2vQ1xlqrA","GK",99,"Claiming",0.0034,0.0057,3,2014-09-06
"KAqBw4mQbg","Z2vQ1xlqrA","GK",99,"Fielding",-0.0056,5e-04,7,2014-09-06
"KAqBw4mQbg","Z2vQ1xlqrA","GK",99,"Handling",0,0.0023,0,2014-09-06
"KAqBw4mQbg","Z2vQ1xlqrA","GK",99,"Passing",0.0498,-0.0154,22,2014-09-06
"KAqBw4mQbg","Z2vQ1xlqrA","GK",99,"Shotstopping",-0.4879,-0.4759,2,2014-09-06
"KAqBw4mQbg","Z2vQ1xlqrA","GK",99,"Sweeping",0,-0.0011,0,2014-09-06
"vzqoWbkqap","a2lqRX2Mr0","GK",99,"Claiming",-0.0587,-0.0584,3,2014-09-06
"vzqoWbkqap","a2lqRX2Mr0","GK",99,"Fielding",0.0025,0.0088,10,2014-09-06
"vzqoWbkqap","a2lqRX2Mr0","GK",99,"Handling",-0.0081,-0.006,1,2014-09-06
"vzqoWbkqap","a2lqRX2Mr0","GK",99,"Passing",0.0605,-0.0043,30,2014-09-06
"vzqoWbkqap","a2lqRX2Mr0","GK",99,"Shotstopping",-0.4316,-0.4178,2,2014-09-06
"vzqoWbkqap","a2lqRX2Mr0","GK",99,"Sweeping",-7e-04,-0.0018,1,2014-09-06
"XVqKYJDBM0","pzeQZ6xQKw","GK",92,"Claiming",0.0107,0.0122,3,2014-09-06
"XVqKYJDBM0","pzeQZ6xQKw","GK",92,"Fielding",-2e-04,0.0057,7,2014-09-06
"XVqKYJDBM0","pzeQZ6xQKw","GK",92,"Handling",0.0087,0.0105,1,2014-09-06
"XVqKYJDBM0","pzeQZ6xQKw","GK",92,"Passing",0.0407,-0.023,28,2014-09-06
"XVqKYJDBM0","pzeQZ6xQKw","GK",92,"Shotstopping",-1.4824,-1.3952,7,2014-09-06
"XVqKYJDBM0","pzeQZ6xQKw","GK",92,"Sweeping",0.1204,0.1143,2,2014-09-06
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Claiming",0.0451,0.0477,5,2014-09-06
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Fielding",0.009,0.0152,9,2014-09-06
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Handling",-0.0131,-0.011,3,2014-09-06
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Passing",0.0965,0.0321,37,2014-09-06
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Shotstopping",0.7163,0.7505,3,2014-09-06
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Sweeping",0.1528,0.1533,3,2014-09-06
"2vQ12LKMrA","19vQ2095K6","GK",98,"Claiming",0.0026,0.0048,4,2014-09-07
"2vQ12LKMrA","19vQ2095K6","GK",98,"Fielding",-0.0048,0.0013,14,2014-09-07
"2vQ12LKMrA","19vQ2095K6","GK",98,"Handling",0,0.0023,0,2014-09-07
"2vQ12LKMrA","19vQ2095K6","GK",98,"Passing",0.069,0.0044,28,2014-09-07
"2vQ12LKMrA","19vQ2095K6","GK",98,"Shotstopping",-0.1423,-0.1183,1,2014-09-07
"2vQ12LKMrA","19vQ2095K6","GK",98,"Sweeping",0.005,0.004,3,2014-09-07
"4JMA2D75Kg","EKXMeX3Q64","GK",98,"Claiming",0,0.0021,0,2014-09-07
"4JMA2D75Kg","EKXMeX3Q64","GK",98,"Fielding",-7e-04,0.0055,11,2014-09-07
"4JMA2D75Kg","EKXMeX3Q64","GK",98,"Handling",-0.0122,-0.0102,3,2014-09-07
"4JMA2D75Kg","EKXMeX3Q64","GK",98,"Passing",0.0735,0.009,39,2014-09-07
"4JMA2D75Kg","EKXMeX3Q64","GK",98,"Shotstopping",0.2728,0.3055,3,2014-09-07
"4JMA2D75Kg","EKXMeX3Q64","GK",98,"Sweeping",-0.0019,-0.003,1,2014-09-07
"7VqGmOljMv","mvzqoLZQap","GK",94,"Claiming",0,0.002,0,2014-09-07
"7VqGmOljMv","mvzqoLZQap","GK",94,"Fielding",-0.0031,0.0029,19,2014-09-07
"7VqGmOljMv","mvzqoLZQap","GK",94,"Handling",0.0139,0.0158,1,2014-09-07
"7VqGmOljMv","mvzqoLZQap","GK",94,"Passing",0.0899,0.0247,29,2014-09-07
"7VqGmOljMv","mvzqoLZQap","GK",94,"Shotstopping",0.0372,0.0623,1,2014-09-07
"7VqGmOljMv","mvzqoLZQap","GK",94,"Sweeping",0,-0.001,0,2014-09-07
"9z5kGga5A3","X0Oq66zq6D","GK",98,"Claiming",0.0066,0.0088,1,2014-09-07
"9z5kGga5A3","X0Oq66zq6D","GK",98,"Fielding",-6.1593e-06,0.0062,9,2014-09-07
"9z5kGga5A3","X0Oq66zq6D","GK",98,"Handling",-0.0324,-0.0308,4,2014-09-07
"9z5kGga5A3","X0Oq66zq6D","GK",98,"Passing",0.0571,-0.0078,33,2014-09-07
"9z5kGga5A3","X0Oq66zq6D","GK",98,"Shotstopping",-0.019,0.0076,6,2014-09-07
"9z5kGga5A3","X0Oq66zq6D","GK",98,"Sweeping",-6e-04,-0.0017,1,2014-09-07
"9z5kjAjMA3","mKAqBBmqbg","GK",98,"Claiming",0.0092,0.0115,1,2014-09-07
"9z5kjAjMA3","mKAqBBmqbg","GK",98,"Fielding",-6e-04,0.0056,7,2014-09-07
"9z5kjAjMA3","mKAqBBmqbg","GK",98,"Handling",0.0027,0.0051,3,2014-09-07
"9z5kjAjMA3","mKAqBBmqbg","GK",98,"Passing",0.0362,-0.0291,30,2014-09-07
"9z5kjAjMA3","mKAqBBmqbg","GK",98,"Shotstopping",-0.0314,-0.0051,5,2014-09-07
"9z5kjAjMA3","mKAqBBmqbg","GK",98,"Sweeping",0,-0.0011,0,2014-09-07
"aDQ0od3qEv","YgOMngl5wN","GK",97,"Claiming",0,0.0021,0,2014-09-07
"aDQ0od3qEv","YgOMngl5wN","GK",97,"Fielding",0.0056,0.0118,23,2014-09-07
"aDQ0od3qEv","YgOMngl5wN","GK",97,"Handling",0.023,0.0255,1,2014-09-07
"aDQ0od3qEv","YgOMngl5wN","GK",97,"Passing",0.0963,0.032,39,2014-09-07
"aDQ0od3qEv","YgOMngl5wN","GK",97,"Shotstopping",-0.241,-0.2168,3,2014-09-07
"aDQ0od3qEv","YgOMngl5wN","GK",97,"Sweeping",0.009,0.008,4,2014-09-07
"eV5DNdnQKn","4wM42l4qjB","GK",94,"Claiming",-0.0556,-0.0524,3,2014-09-07
"eV5DNdnQKn","4wM42l4qjB","GK",94,"Fielding",0.0037,0.0095,13,2014-09-07
"eV5DNdnQKn","4wM42l4qjB","GK",94,"Handling",0.0551,0.0561,4,2014-09-07
"eV5DNdnQKn","4wM42l4qjB","GK",94,"Passing",0.0617,-0.0029,30,2014-09-07
"eV5DNdnQKn","4wM42l4qjB","GK",94,"Shotstopping",-0.0049,0.0211,7,2014-09-07
"eV5DNdnQKn","4wM42l4qjB","GK",94,"Sweeping",2e-04,-8e-04,1,2014-09-07
"KPqjo08PQ6","APk5LGOMOW","GK",97,"Claiming",-0.0933,-0.0921,1,2014-09-07
"KPqjo08PQ6","APk5LGOMOW","GK",97,"Fielding",-1e-04,0.0061,17,2014-09-07
"KPqjo08PQ6","APk5LGOMOW","GK",97,"Handling",0.0489,0.0517,3,2014-09-07
"KPqjo08PQ6","APk5LGOMOW","GK",97,"Passing",0.0788,0.0142,40,2014-09-07
"KPqjo08PQ6","APk5LGOMOW","GK",97,"Shotstopping",-0.3766,-0.3538,6,2014-09-07
"KPqjo08PQ6","APk5LGOMOW","GK",97,"Sweeping",0,-0.0011,0,2014-09-07
"NPqxEKxQ9d","lgpMOvnQzy","GK",98,"Claiming",0,0.0021,0,2014-09-07
"NPqxEKxQ9d","lgpMOvnQzy","GK",98,"Fielding",-0.0013,0.0049,9,2014-09-07
"NPqxEKxQ9d","lgpMOvnQzy","GK",98,"Handling",-0.0044,-0.0022,3,2014-09-07
"NPqxEKxQ9d","lgpMOvnQzy","GK",98,"Passing",0.0089,-0.057,26,2014-09-07
"NPqxEKxQ9d","lgpMOvnQzy","GK",98,"Shotstopping",0.0821,0.1108,3,2014-09-07
"NPqxEKxQ9d","lgpMOvnQzy","GK",98,"Sweeping",0.0139,0.0131,4,2014-09-07
"raMy7oNqd2","WBLMvYAQxe","GK",98,"Claiming",0,0.0021,0,2014-09-07
"raMy7oNqd2","WBLMvYAQxe","GK",98,"Fielding",-2e-04,0.006,8,2014-09-07
"raMy7oNqd2","WBLMvYAQxe","GK",98,"Handling",0.0251,0.028,1,2014-09-07
"raMy7oNqd2","WBLMvYAQxe","GK",98,"Passing",0.0755,0.0111,25,2014-09-07
"raMy7oNqd2","WBLMvYAQxe","GK",98,"Shotstopping",-0.9909,-0.9846,4,2014-09-07
"raMy7oNqd2","WBLMvYAQxe","GK",98,"Sweeping",0,-0.0011,0,2014-09-07
"vzqoOapqap","a2lqR4JMr0","GK",98,"Claiming",0.0178,0.0203,2,2014-09-07
"vzqoOapqap","a2lqR4JMr0","GK",98,"Fielding",-4e-04,0.0058,9,2014-09-07
"vzqoOapqap","a2lqR4JMr0","GK",98,"Handling",0,0.0023,0,2014-09-07
"vzqoOapqap","a2lqR4JMr0","GK",98,"Passing",0.0741,0.0096,29,2014-09-07
"vzqoOapqap","a2lqR4JMr0","GK",98,"Shotstopping",-0.7682,-0.7572,1,2014-09-07
"vzqoOapqap","a2lqR4JMr0","GK",98,"Sweeping",0.0016,6e-04,1,2014-09-07
"wvq9j2YQWn","0KPqjA456v","GK",98,"Claiming",0.0143,0.0167,4,2014-09-07
"wvq9j2YQWn","0KPqjA456v","GK",98,"Fielding",-0.002,0.0042,14,2014-09-07
"wvq9j2YQWn","0KPqjA456v","GK",98,"Handling",0.0058,0.0082,10,2014-09-07
"wvq9j2YQWn","0KPqjA456v","GK",98,"Passing",0.1185,0.055,42,2014-09-07
"wvq9j2YQWn","0KPqjA456v","GK",98,"Shotstopping",1.3468,1.4018,13,2014-09-07
"wvq9j2YQWn","0KPqjA456v","GK",98,"Sweeping",-4e-04,-0.0015,2,2014-09-07
"eV5D0gka5K","kaDQ0wRqEv","GK",96,"Claiming",0.0011,0.0032,1,2014-09-10
"eV5D0gka5K","kaDQ0wRqEv","GK",96,"Fielding",-2e-04,0.0059,14,2014-09-10
"eV5D0gka5K","kaDQ0wRqEv","GK",96,"Handling",0.0229,0.0252,3,2014-09-10
"eV5D0gka5K","kaDQ0wRqEv","GK",96,"Passing",0.0731,0.0084,32,2014-09-10
"eV5D0gka5K","kaDQ0wRqEv","GK",96,"Shotstopping",0.1838,0.2102,5,2014-09-10
"eV5D0gka5K","kaDQ0wRqEv","GK",96,"Sweeping",-0.0072,-0.0083,1,2014-09-10
"KPqjo08PQ6","APk5LGOMOW","GK",96,"Claiming",0.0345,0.0366,3,2014-09-10
"KPqjo08PQ6","APk5LGOMOW","GK",96,"Fielding",-4e-04,0.0057,12,2014-09-10
"KPqjo08PQ6","APk5LGOMOW","GK",96,"Handling",-0.0203,-0.0181,3,2014-09-10
"KPqjo08PQ6","APk5LGOMOW","GK",96,"Passing",0.0729,0.0082,30,2014-09-10
"KPqjo08PQ6","APk5LGOMOW","GK",96,"Shotstopping",-0.2552,-0.2288,5,2014-09-10
"KPqjo08PQ6","APk5LGOMOW","GK",96,"Sweeping",0,-0.0011,0,2014-09-10
"4JMA2D75Kg","EKXMeX3Q64","GK",99,"Claiming",0.015,0.0176,4,2014-09-11
"4JMA2D75Kg","EKXMeX3Q64","GK",99,"Fielding",0.0079,0.0144,10,2014-09-11
"4JMA2D75Kg","EKXMeX3Q64","GK",99,"Handling",-0.042,-0.0409,5,2014-09-11
"4JMA2D75Kg","EKXMeX3Q64","GK",99,"Passing",0.0513,-0.0138,29,2014-09-11
"4JMA2D75Kg","EKXMeX3Q64","GK",99,"Shotstopping",0.5733,0.6185,6,2014-09-11
"4JMA2D75Kg","EKXMeX3Q64","GK",99,"Sweeping",0.0443,0.0446,4,2014-09-11
"NPqxEKxQ9d","lgpMOvnQzy","GK",97,"Claiming",1.4901e-06,0.0021,1,2014-09-11
"NPqxEKxQ9d","lgpMOvnQzy","GK",97,"Fielding",-0.0027,0.0035,10,2014-09-11
"NPqxEKxQ9d","lgpMOvnQzy","GK",97,"Handling",0.0162,0.0186,1,2014-09-11
"NPqxEKxQ9d","lgpMOvnQzy","GK",97,"Passing",0.0402,-0.0248,25,2014-09-11
"NPqxEKxQ9d","lgpMOvnQzy","GK",97,"Shotstopping",0.0255,0.0525,1,2014-09-11
"NPqxEKxQ9d","lgpMOvnQzy","GK",97,"Sweeping",0,-0.0011,0,2014-09-11
"vzqoWbkqap","a2lqRX2Mr0","GK",99,"Claiming",0,0.0021,0,2014-09-11
"vzqoWbkqap","a2lqRX2Mr0","GK",99,"Fielding",-0.0039,0.0022,17,2014-09-11
"vzqoWbkqap","a2lqRX2Mr0","GK",99,"Handling",-0.0892,-0.0896,3,2014-09-11
"vzqoWbkqap","a2lqRX2Mr0","GK",99,"Passing",0.0757,0.0114,27,2014-09-11
"vzqoWbkqap","a2lqRX2Mr0","GK",99,"Shotstopping",0.6004,0.6465,3,2014-09-11
"vzqoWbkqap","a2lqRX2Mr0","GK",99,"Sweeping",0,-0.0011,0,2014-09-11
"wvq9j2YQWn","0KPqjA456v","GK",97,"Claiming",0.0069,0.0091,1,2014-09-11
"wvq9j2YQWn","0KPqjA456v","GK",97,"Fielding",-0.0036,0.0025,20,2014-09-11
"wvq9j2YQWn","0KPqjA456v","GK",97,"Handling",0.0403,0.043,4,2014-09-11
"wvq9j2YQWn","0KPqjA456v","GK",97,"Passing",0.0754,0.0108,41,2014-09-11
"wvq9j2YQWn","0KPqjA456v","GK",97,"Shotstopping",-0.0582,-0.032,6,2014-09-11
"wvq9j2YQWn","0KPqjA456v","GK",97,"Sweeping",-0.0562,-0.0579,2,2014-09-11
"2vQ12LKMrA","19vQ2095K6","GK",96,"Claiming",0,0.0021,0,2014-09-13
"2vQ12LKMrA","19vQ2095K6","GK",96,"Fielding",-0.0014,0.0047,16,2014-09-13
"2vQ12LKMrA","19vQ2095K6","GK",96,"Handling",-0.015,-0.0127,2,2014-09-13
"2vQ12LKMrA","19vQ2095K6","GK",96,"Passing",0.0652,5e-04,25,2014-09-13
"2vQ12LKMrA","19vQ2095K6","GK",96,"Shotstopping",-0.1751,-0.1487,3,2014-09-13
"2vQ12LKMrA","19vQ2095K6","GK",96,"Sweeping",-0.0023,-0.0033,3,2014-09-13
"eV5DNdnQKn","4wM42l4qjB","GK",94,"Claiming",5e-04,0.0025,1,2014-09-13
"eV5DNdnQKn","4wM42l4qjB","GK",94,"Fielding",9e-04,0.0068,11,2014-09-13
"eV5DNdnQKn","4wM42l4qjB","GK",94,"Handling",0.0108,0.0128,2,2014-09-13
"eV5DNdnQKn","4wM42l4qjB","GK",94,"Passing",0.0465,-0.0178,29,2014-09-13
"eV5DNdnQKn","4wM42l4qjB","GK",94,"Shotstopping",-2.3491,-2.2742,6,2014-09-13
"eV5DNdnQKn","4wM42l4qjB","GK",94,"Sweeping",0.0261,0.0245,3,2014-09-13
"gpMOV4DQzy","APk5LGOMOW","GK",96,"Claiming",0.0026,0.0047,2,2014-09-13
"gpMOV4DQzy","APk5LGOMOW","GK",96,"Fielding",-0.0039,0.0022,11,2014-09-13
"gpMOV4DQzy","APk5LGOMOW","GK",96,"Handling",-0.0392,-0.0369,8,2014-09-13
"gpMOV4DQzy","APk5LGOMOW","GK",96,"Passing",0.0627,-0.002,25,2014-09-13
"gpMOV4DQzy","APk5LGOMOW","GK",96,"Shotstopping",-0.2505,-0.2241,10,2014-09-13
"gpMOV4DQzy","APk5LGOMOW","GK",96,"Sweeping",0.015,0.014,3,2014-09-13
"KAqBw4mQbg","Z2vQ1xlqrA","GK",94,"Claiming",0.0025,0.0045,1,2014-09-13
"KAqBw4mQbg","Z2vQ1xlqrA","GK",94,"Fielding",-0.0057,4e-04,25,2014-09-13
"KAqBw4mQbg","Z2vQ1xlqrA","GK",94,"Handling",-0.0213,-0.0186,1,2014-09-13
"KAqBw4mQbg","Z2vQ1xlqrA","GK",94,"Passing",0.0765,0.0116,34,2014-09-13
"KAqBw4mQbg","Z2vQ1xlqrA","GK",94,"Shotstopping",0.157,0.1796,1,2014-09-13
"KAqBw4mQbg","Z2vQ1xlqrA","GK",94,"Sweeping",0.024,0.0224,3,2014-09-13
"vzqoOapqap","a2lqR4JMr0","GK",99,"Claiming",0.018,0.0207,7,2014-09-13
"vzqoOapqap","a2lqR4JMr0","GK",99,"Fielding",0.0033,0.0097,13,2014-09-13
"vzqoOapqap","a2lqR4JMr0","GK",99,"Handling",0.0185,0.0214,6,2014-09-13
"vzqoOapqap","a2lqR4JMr0","GK",99,"Passing",0.0664,0.0018,33,2014-09-13
"vzqoOapqap","a2lqR4JMr0","GK",99,"Shotstopping",-1.472,-1.4907,9,2014-09-13
"vzqoOapqap","a2lqR4JMr0","GK",99,"Sweeping",0.0038,0.0028,1,2014-09-13
"vzqoWbkqap","a2lqRX2Mr0","GK",97,"Claiming",0.0153,0.0176,2,2014-09-13
"vzqoWbkqap","a2lqRX2Mr0","GK",97,"Fielding",0.0029,0.009,8,2014-09-13
"vzqoWbkqap","a2lqRX2Mr0","GK",97,"Handling",-0.0219,-0.0199,2,2014-09-13
"vzqoWbkqap","a2lqRX2Mr0","GK",97,"Passing",0.0605,-0.0042,29,2014-09-13
"vzqoWbkqap","a2lqRX2Mr0","GK",97,"Shotstopping",-0.1285,-0.1031,4,2014-09-13
"vzqoWbkqap","a2lqRX2Mr0","GK",97,"Sweeping",-0.0104,-0.0115,3,2014-09-13
"XVqKneW501","jYQJ19EqGR","GK",99,"Claiming",0,0.0021,0,2014-09-13
"XVqKneW501","jYQJ19EqGR","GK",99,"Fielding",-0.0046,0.0015,3,2014-09-13
"XVqKneW501","jYQJ19EqGR","GK",99,"Handling",0.0048,0.0072,1,2014-09-13
"XVqKneW501","jYQJ19EqGR","GK",99,"Passing",0.0666,0.002,19,2014-09-13
"XVqKneW501","jYQJ19EqGR","GK",99,"Shotstopping",-0.6743,-0.6681,3,2014-09-13
"XVqKneW501","jYQJ19EqGR","GK",99,"Sweeping",-0.0074,-0.0087,1,2014-09-13
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Claiming",0,0.0021,0,2014-09-13
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Fielding",-0.0104,-0.0044,7,2014-09-13
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Handling",0,0.0023,0,2014-09-13
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Passing",0.062,-0.0027,20,2014-09-13
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Shotstopping",-1.0844,-1.069,2,2014-09-13
"xW5pxy3l5g","9z5k7Yg5A3","GK",97,"Sweeping",0.0063,0.0053,5,2014-09-13
"2lqRRj84qr","kRQabn8MKZ","GK",97,"Claiming",0,0.0021,0,2014-09-14
"2lqRRj84qr","kRQabn8MKZ","GK",97,"Fielding",-0.2566,-0.2531,13,2014-09-14
"2lqRRj84qr","kRQabn8MKZ","GK",97,"Handling",-0.086,-0.0846,6,2014-09-14
"2lqRRj84qr","kRQabn8MKZ","GK",97,"Passing",0.0552,-0.0096,22,2014-09-14
"2lqRRj84qr","kRQabn8MKZ","GK",97,"Shotstopping",1.2798,1.3198,7,2014-09-14
"2lqRRj84qr","kRQabn8MKZ","GK",97,"Sweeping",-0.0031,-0.0041,3,2014-09-14
"7VqGmOljMv","mvzqoLZQap","GK",97,"Claiming",0,0.0021,0,2014-09-14
"7VqGmOljMv","mvzqoLZQap","GK",97,"Fielding",0.0017,0.0079,22,2014-09-14
"7VqGmOljMv","mvzqoLZQap","GK",97,"Handling",0.0529,0.0557,6,2014-09-14
"7VqGmOljMv","mvzqoLZQap","GK",97,"Passing",0.0976,0.0333,51,2014-09-14
"7VqGmOljMv","mvzqoLZQap","GK",97,"Shotstopping",0.4485,0.4799,7,2014-09-14
"7VqGmOljMv","mvzqoLZQap","GK",97,"Sweeping",-0.0324,-0.0338,4,2014-09-14
"9z5kGga5A3","X0Oq66zq6D","GK",97,"Claiming",0.0215,0.0239,2,2014-09-14
"9z5kGga5A3","X0Oq66zq6D","GK",97,"Fielding",-3e-04,0.0059,6,2014-09-14
"9z5kGga5A3","X0Oq66zq6D","GK",97,"Handling",0.0567,0.0596,5,2014-09-14
"9z5kGga5A3","X0Oq66zq6D","GK",97,"Passing",0.0566,-0.0081,27,2014-09-14
"9z5kGga5A3","X0Oq66zq6D","GK",97,"Shotstopping",0.4303,0.4615,6,2014-09-14
"9z5kGga5A3","X0Oq66zq6D","GK",97,"Sweeping",-0.0023,-0.0034,1,2014-09-14
"9z5kjAjMA3","mKAqBBmqbg","GK",100,"Claiming",0.0082,0.0107,1,2014-09-14
"9z5kjAjMA3","mKAqBBmqbg","GK",100,"Fielding",-0.0038,0.0024,5,2014-09-14
"9z5kjAjMA3","mKAqBBmqbg","GK",100,"Handling",-0.0046,-0.0024,1,2014-09-14
"9z5kjAjMA3","mKAqBBmqbg","GK",100,"Passing",0.0403,-0.0255,20,2014-09-14
"9z5kjAjMA3","mKAqBBmqbg","GK",100,"Shotstopping",-0.2843,-0.2686,2,2014-09-14
"9z5kjAjMA3","mKAqBBmqbg","GK",100,"Sweeping",0,-0.0011,0,2014-09-14
"aDQ0od3qEv","YgOMngl5wN","GK",97,"Claiming",0.0011,0.0032,1,2014-09-14
"aDQ0od3qEv","YgOMngl5wN","GK",97,"Fielding",-0.0021,0.004,17,2014-09-14
"aDQ0od3qEv","YgOMngl5wN","GK",97,"Handling",0.0362,0.0389,2,2014-09-14
"aDQ0od3qEv","YgOMngl5wN","GK",97,"Passing",0.0674,0.0027,38,2014-09-14
"aDQ0od3qEv","YgOMngl5wN","GK",97,"Shotstopping",-0.925,-0.908,4,2014-09-14
"aDQ0od3qEv","YgOMngl5wN","GK",97,"Sweeping",0.0121,0.0112,1,2014-09-14
"eV5D0gka5K","kaDQ0wRqEv","GK",98,"Claiming",0.0011,0.0032,2,2014-09-14
"eV5D0gka5K","kaDQ0wRqEv","GK",98,"Fielding",0.0051,0.0114,12,2014-09-14
"eV5D0gka5K","kaDQ0wRqEv","GK",98,"Handling",0.0031,0.0055,2,2014-09-14
"eV5D0gka5K","kaDQ0wRqEv","GK",98,"Passing",0.0691,0.0045,28,2014-09-14
"eV5D0gka5K","kaDQ0wRqEv","GK",98,"Shotstopping",0.1551,0.1854,3,2014-09-14
"eV5D0gka5K","kaDQ0wRqEv","GK",98,"Sweeping",-0.0417,-0.0437,1,2014-09-14
"NPqxEKxQ9d","lgpMOvnQzy","GK",100,"Claiming",-0.0018,3e-04,2,2014-09-14
"NPqxEKxQ9d","lgpMOvnQzy","GK",100,"Fielding",-4e-04,0.0059,11,2014-09-14
"NPqxEKxQ9d","lgpMOvnQzy","GK",100,"Handling",-0.1033,-0.1052,3,2014-09-14
"NPqxEKxQ9d","lgpMOvnQzy","GK",100,"Passing",0.0571,-0.0079,21,2014-09-14
"NPqxEKxQ9d","lgpMOvnQzy","GK",100,"Shotstopping",-0.6773,-0.678,5,2014-09-14
"NPqxEKxQ9d","lgpMOvnQzy","GK",100,"Sweeping",0.0037,0.0028,1,2014-09-14
"raMy7oNqd2","WBLMvYAQxe","GK",96,"Claiming",0.0142,0.0163,2,2014-09-14
"raMy7oNqd2","WBLMvYAQxe","GK",96,"Fielding",0.0014,0.0074,4,2014-09-14
"raMy7oNqd2","WBLMvYAQxe","GK",96,"Handling",0.0596,0.0619,5,2014-09-14
"raMy7oNqd2","WBLMvYAQxe","GK",96,"Passing",0.0245,-0.0402,18,2014-09-14
